ID,TMC,Severity,Start_Time,End_Time,City,State,Timezone,Visibility(mi),Temperature(F),Humidity(%),Wind_Speed(mph),Precipitation(in),Weather_Condition
A-6070,241,2,12/7/2016 19:55,12/7/2016 20:24,Santa Rosa,CA,US/Pacific,5,41,93,6.9,0.1,Rain
A-6071,201,2,12/7/2016 19:59,12/7/2016 20:29,Sonoma,CA,US/Pacific,5,41,87,15,0.05,Overcast
A-6072,201,2,12/7/2016 19:47,12/7/2016 20:17,Santa Clara,CA,US/Pacific,10,52,63,12.7,0,Overcast
A-6074,241,3,12/7/2016 20:12,12/7/2016 20:42,Union City,CA,US/Pacific,10,48,63,9.2,0,Overcast
A-6077,201,2,12/7/2016 20:03,12/7/2016 20:48,Sacramento,CA,US/Pacific,10,43,86,5.8,0.01,Overcast
A-6078,201,2,12/7/2016 20:12,12/7/2016 20:41,Stockton,CA,US/Pacific,8,46.9,83,5.8,0.01,Overcast
A-6079,201,2,12/7/2016 20:10,12/7/2016 20:39,Stockton,CA,US/Pacific,8,46.9,83,5.8,0.01,Overcast
A-6080,241,2,12/7/2016 20:21,12/7/2016 20:50,Oroville,CA,US/Pacific,6,39,89,8.1,0.02,Light Rain
A-6081,201,3,12/7/2016 20:15,12/7/2016 21:00,Sacramento,CA,US/Pacific,10,43,86,5.8,0.01,Overcast
A-6085,201,3,12/7/2016 20:21,12/7/2016 20:51,Lathrop,CA,US/Pacific,8,46.9,83,5.8,0.01,Overcast
A-6087,241,3,12/7/2016 20:35,12/7/2016 21:05,Oakland,CA,US/Pacific,6,48,80,9.2,0,Light Rain
A-6088,201,2,12/7/2016 20:50,12/7/2016 21:20,Lower Lake,CA,US/Pacific,4,41,96,5.8,0.15,Rain
A-6089,241,2,12/7/2016 21:01,12/7/2016 21:30,Fremont,CA,US/Pacific,7,48,68,9.2,0,Light Rain
A-6093,201,3,12/7/2016 21:32,12/7/2016 22:02,Castro Valley,CA,US/Pacific,4,46.9,80,8.1,0.03,Light Rain
A-6094,241,2,12/7/2016 21:30,12/7/2016 21:59,Sunnyvale,CA,US/Pacific,10,50,77,6.9,0.01,Overcast
A-6096,241,3,12/7/2016 21:27,12/7/2016 21:54,Milpitas,CA,US/Pacific,10,50,74,12.7,0.02,Light Rain
A-6099,201,2,12/7/2016 21:40,12/7/2016 22:09,Dublin,CA,US/Pacific,4,43,86,5.8,0.03,Light Rain
A-6102,201,3,12/7/2016 22:13,12/7/2016 22:42,Fairfield,CA,US/Pacific,7,44.1,82,4.6,0.09,Rain
A-6105,201,2,12/7/2016 22:47,12/7/2016 23:17,Santa Rosa,CA,US/Pacific,2.5,41,96,6.9,0.11,Rain
A-6106,241,3,12/7/2016 22:46,12/7/2016 23:16,Hayward,CA,US/Pacific,3,46.9,80,8.1,0,Light Rain
A-6107,241,3,12/7/2016 22:53,12/7/2016 23:23,Richmond,CA,US/Pacific,3,41,86,6.9,0.05,Light Rain
A-6109,201,2,12/7/2016 23:35,12/8/2016 0:19,Sacramento,CA,US/Pacific,3,39.9,100,6.9,0.03,Light Rain
A-6111,201,2,12/8/2016 0:26,12/8/2016 0:55,San Francisco,CA,US/Pacific,2,48.9,93,9.2,0.14,Rain
A-6112,222,2,12/8/2016 0:19,12/8/2016 0:49,San Jose,CA,US/Pacific,10,50,77,17.3,0.01,Light Rain
A-6114,201,2,12/8/2016 0:48,12/8/2016 1:33,Sacramento,CA,US/Pacific,2.5,39.9,100,4.6,0.07,Light Rain
A-6117,241,3,12/8/2016 1:25,12/8/2016 2:10,Vallejo,CA,US/Pacific,10,46,83,10.4,0.01,Overcast
A-6118,241,3,12/8/2016 1:25,12/8/2016 2:09,Fairfield,CA,US/Pacific,10,46,83,10.4,0.01,Overcast
A-6119,241,2,12/8/2016 1:24,12/8/2016 2:08,San Jose,CA,US/Pacific,10,50,77,17.3,0,Overcast
A-6120,201,3,12/8/2016 1:53,12/8/2016 2:37,Daly City,CA,US/Pacific,3,48.9,93,10.4,0.21,Light Rain
A-6121,241,3,12/8/2016 1:40,12/8/2016 2:24,Oakland,CA,US/Pacific,4,46.9,100,10.4,0.03,Light Rain
A-6122,241,2,12/8/2016 1:36,12/8/2016 2:20,Orinda,CA,US/Pacific,5,39.9,86,9.2,0.02,Light Rain
A-6123,201,3,12/8/2016 1:47,12/8/2016 2:30,Castro Valley,CA,US/Pacific,3,46.4,87,12.7,0.04,Light Rain
A-6124,241,2,12/8/2016 1:55,12/8/2016 2:39,Campbell,CA,US/Pacific,10,50,77,17.3,0,Overcast
A-6125,241,2,12/8/2016 1:51,12/8/2016 2:35,Watsonville,CA,US/Pacific,4,46.9,100,3.5,0.02,Light Rain
A-6127,241,3,12/8/2016 2:07,12/8/2016 2:51,Berkeley,CA,US/Pacific,4,46.9,100,10.4,0.04,Light Rain
A-6129,245,3,12/8/2016 2:29,12/8/2016 3:13,Oakland,CA,US/Pacific,4,46.9,100,9.2,0.02,Light Rain
A-6131,241,2,12/8/2016 2:41,12/8/2016 3:26,Saint Helena,CA,US/Pacific,3,42.1,100,4.6,0.03,Rain
A-6132,201,3,12/8/2016 2:51,12/8/2016 3:36,Emeryville,CA,US/Pacific,3,48,100,4.6,0.06,Rain
A-6136,241,2,12/8/2016 3:32,12/8/2016 4:16,Burlingame,CA,US/Pacific,2,48.9,93,8.1,0.29,Rain
A-6138,201,2,12/8/2016 3:50,12/8/2016 4:34,Oakland,CA,US/Pacific,4,46.9,100,4.6,0.05,Light Rain
A-6139,241,3,12/8/2016 3:38,12/8/2016 4:22,Castro Valley,CA,US/Pacific,3,46.4,87,9.2,0.04,Light Rain
A-6140,241,2,12/8/2016 3:51,12/8/2016 4:35,Pittsburg,CA,US/Pacific,3,42.1,89,4.6,0.02,Light Rain
A-6142,245,3,12/8/2016 4:32,12/8/2016 5:17,San Francisco,CA,US/Pacific,3,48,100,4.6,0.03,Rain
A-6143,241,2,12/8/2016 4:13,12/8/2016 4:58,Napa,CA,US/Pacific,7,46,86,12.7,0.02,Light Rain
A-6144,201,3,12/8/2016 4:07,12/8/2016 4:52,Oakland,CA,US/Pacific,4,46.9,100,4.6,0.05,Light Rain
A-6145,245,3,12/8/2016 4:12,12/8/2016 4:54,Castro Valley,CA,US/Pacific,3,48,86,6.9,0.01,Light Rain
A-6146,201,3,12/8/2016 4:53,12/8/2016 5:37,Hayward,CA,US/Pacific,2,48,86,4.6,0.02,Light Rain
A-6147,241,2,12/8/2016 5:04,12/8/2016 5:57,Oakland,CA,US/Pacific,3,48,100,4.6,0.03,Rain
A-6148,241,3,12/8/2016 5:03,12/8/2016 5:54,Hayward,CA,US/Pacific,2,48,86,4.6,0.02,Light Rain
A-6149,241,3,12/8/2016 5:27,12/8/2016 6:05,Vacaville,CA,US/Pacific,4,39.9,100,8.1,0.05,Light Rain
A-6150,241,3,12/8/2016 5:26,12/8/2016 6:00,Vacaville,CA,US/Pacific,4,39.9,100,8.1,0.05,Light Rain
A-6151,201,2,12/8/2016 5:45,12/8/2016 6:35,South San Francisco,CA,US/Pacific,2.5,50,93,10.4,0.11,Light Rain
A-6152,201,2,12/8/2016 5:44,12/8/2016 6:22,Napa,CA,US/Pacific,5,46.9,86,13.8,0.02,Light Rain
A-6153,241,2,12/8/2016 6:14,12/8/2016 6:52,Burlingame,CA,US/Pacific,2.5,50,93,10.4,0.11,Light Rain
A-6154,201,3,12/8/2016 6:43,12/8/2016 7:22,Oakland,CA,US/Pacific,2.5,48.9,97,4.6,0.06,Light Rain
A-6155,201,3,12/8/2016 6:41,12/8/2016 7:31,Oakland,CA,US/Pacific,2.5,48.9,97,4.6,0.06,Light Rain
A-6159,201,3,12/8/2016 7:12,12/8/2016 7:57,San Francisco,CA,US/Pacific,2,50,93,12.7,0.08,Rain
A-6160,201,2,12/8/2016 7:26,12/8/2016 7:55,San Bruno,CA,US/Pacific,1.2,50,93,10.4,0.04,Light Rain
A-6161,241,2,12/8/2016 7:30,12/8/2016 8:00,San Mateo,CA,US/Pacific,1.2,50,93,10.4,0.04,Light Rain
A-6162,201,2,12/8/2016 7:13,12/8/2016 7:57,Oroville,CA,US/Pacific,2,44.1,96,3.5,0.01,Light Rain
A-6164,201,2,12/8/2016 7:57,12/8/2016 8:27,Los Gatos,CA,US/Pacific,6,54,83,13.8,0,Haze
A-6165,201,3,12/8/2016 8:31,12/8/2016 9:00,Daly City,CA,US/Pacific,2,51.8,88,10.4,0.02,Overcast
A-6167,201,3,12/8/2016 8:49,12/8/2016 9:34,Sacramento,CA,US/Pacific,1.5,39.9,100,5.8,0.02,Light Rain
A-6169,201,2,12/8/2016 9:05,12/8/2016 9:35,Santa Rosa,CA,US/Pacific,2.5,45,97,5.8,0.01,Light Rain
A-6172,201,3,12/8/2016 9:07,12/8/2016 9:36,Sacramento,CA,US/Pacific,3,48,100,4.6,0,Overcast
A-6175,201,2,12/8/2016 9:26,12/8/2016 10:11,Lathrop,CA,US/Pacific,5,50,93,18.4,0,Light Rain
A-6176,203,2,12/8/2016 9:29,12/8/2016 10:13,Lathrop,CA,US/Pacific,5,50,93,18.4,0,Light Rain
A-6177,241,2,12/8/2016 9:35,12/8/2016 10:04,San Jose,CA,US/Pacific,10,57,81,16.1,0,Overcast
A-6178,201,3,12/8/2016 9:32,12/8/2016 10:01,San Jose,CA,US/Pacific,10,57,81,16.1,0,Overcast
A-6179,201,3,12/8/2016 9:52,12/8/2016 10:22,Berkeley,CA,US/Pacific,5,55,96,10.4,0.02,Overcast
A-6180,201,3,12/8/2016 9:43,12/8/2016 10:12,Fairfield,CA,US/Pacific,7,50,86,16.1,0,Overcast
A-6182,201,3,12/8/2016 9:55,12/8/2016 10:25,Vacaville,CA,US/Pacific,2,42.1,100,4.6,0.03,Light Rain
A-6184,201,2,12/8/2016 9:54,12/8/2016 10:24,Sacramento,CA,US/Pacific,2,48.9,97,10.4,0.01,Light Rain
A-6185,229,3,12/8/2016 10:03,12/8/2016 10:47,Sacramento,CA,US/Pacific,2,48.9,97,9.2,0.01,Light Rain
A-6186,201,3,12/8/2016 10:03,12/8/2016 10:48,Los Banos,CA,US/Pacific,2,50,89,15,0.02,Overcast
A-6188,201,2,12/8/2016 10:23,12/8/2016 10:52,Concord,CA,US/Pacific,1.2,48,89,3.5,0.01,Light Rain
A-6190,201,2,12/8/2016 10:23,12/8/2016 11:08,Modesto,CA,US/Pacific,4,51.1,86,10.4,0,Overcast
A-6191,201,2,12/8/2016 10:26,12/8/2016 11:11,Sacramento,CA,US/Pacific,2,48.9,97,9.2,0.01,Light Rain
A-6193,201,2,12/8/2016 10:34,12/8/2016 11:04,San Jose,CA,US/Pacific,10,57.9,78,17.3,0,Light Rain
A-6194,201,2,12/8/2016 10:50,12/8/2016 11:19,Santa Clara,CA,US/Pacific,10,57.9,78,17.3,0,Light Rain
A-6198,229,2,12/8/2016 10:53,12/8/2016 11:38,Manteca,CA,US/Pacific,2,52,89,21.9,0.01,Light Rain
A-6200,201,3,12/8/2016 11:04,12/8/2016 11:33,San Francisco,CA,US/Pacific,2,53.1,93,4.6,0.01,Light Rain
A-6201,201,2,12/8/2016 11:28,12/8/2016 11:58,Napa,CA,US/Pacific,2.5,51.1,86,12.7,0,Overcast
A-6203,201,3,12/8/2016 11:29,12/8/2016 11:59,Milpitas,CA,US/Pacific,10,61,72,16.1,0,Overcast
A-6206,201,2,12/8/2016 11:45,12/8/2016 12:15,Santa Rosa,CA,US/Pacific,1.5,48.9,100,3.5,0.02,Light Rain
A-6207,201,2,12/8/2016 11:44,12/8/2016 12:14,South San Francisco,CA,US/Pacific,2,54,97,4.6,0.01,Overcast
A-6208,201,3,12/8/2016 11:46,12/8/2016 12:31,Elk Grove,CA,US/Pacific,2,51.1,96,8.1,0.01,Light Rain
A-6211,201,2,12/8/2016 11:56,12/8/2016 12:26,San Ramon,CA,US/Pacific,10,55.9,90,4.6,0,Overcast
A-6212,241,2,12/8/2016 12:20,12/8/2016 12:49,Sausalito,CA,US/Pacific,1.8,54,97,5.8,0.01,Light Rain
A-6213,241,3,12/8/2016 12:14,12/8/2016 12:58,San Francisco,CA,US/Pacific,8,57.9,90,13.8,0,Overcast
A-6214,241,2,12/8/2016 12:20,12/8/2016 12:50,Napa,CA,US/Pacific,3,52,86,13.8,0,Overcast
A-6216,201,3,12/8/2016 12:02,12/8/2016 12:47,San Jose,CA,US/Pacific,10,61,72,16.1,0,Overcast
A-6218,241,2,12/8/2016 12:30,12/8/2016 13:00,Santa Rosa,CA,US/Pacific,1.5,48.9,100,5.8,0.01,Light Rain
A-6219,201,2,12/8/2016 12:32,12/8/2016 13:01,San Bruno,CA,US/Pacific,3,55,93,4.6,0.01,Light Rain
A-6220,201,3,12/8/2016 12:30,12/8/2016 12:59,Oakland,CA,US/Pacific,7,59,87,11.5,0,Overcast
A-6221,201,2,12/8/2016 12:34,12/8/2016 13:04,Fremont,CA,US/Pacific,6,62.1,70,11.5,0,Light Rain
A-6222,229,3,12/8/2016 12:45,12/8/2016 13:29,Sacramento,CA,US/Pacific,1.8,52,97,5.8,0.01,Light Rain
A-6226,201,2,12/8/2016 13:42,12/8/2016 14:12,Tracy,CA,US/Pacific,9,55.9,77,21.9,0,Light Rain
A-6229,201,2,12/8/2016 14:08,12/8/2016 14:38,Sacramento,CA,US/Pacific,2,52,97,5.8,0.01,Light Rain
A-6230,201,3,12/8/2016 14:09,12/8/2016 14:39,Lodi,CA,US/Pacific,9,55.9,77,21.9,0,Light Rain
A-6232,201,3,12/8/2016 14:16,12/8/2016 14:45,Rocklin,CA,US/Pacific,2,41,100,3.5,0.01,Overcast
A-6233,201,2,12/8/2016 14:31,12/8/2016 15:01,Santa Rosa,CA,US/Pacific,1.5,51.1,96,4.6,0.01,Light Rain
A-6235,201,3,12/8/2016 14:41,12/8/2016 15:10,Oakland,CA,US/Pacific,1,59,87,10.4,0,Light Rain
A-6236,201,2,12/8/2016 14:45,12/8/2016 15:15,Santa Rosa,CA,US/Pacific,1.5,51.1,96,4.6,0.01,Light Rain
A-6237,201,2,12/8/2016 14:42,12/8/2016 15:11,Santa Rosa,CA,US/Pacific,1.5,51.1,96,4.6,0.01,Light Rain
A-6239,201,3,12/8/2016 14:42,12/8/2016 15:27,Sacramento,CA,US/Pacific,1.5,45,100,3.5,0.01,Overcast
A-6243,201,2,12/8/2016 15:12,12/8/2016 15:42,San Bruno,CA,US/Pacific,9,61,90,4.6,0,Overcast
A-6244,202,3,12/8/2016 15:21,12/8/2016 15:47,Vallejo,CA,US/Pacific,2,54,86,10.4,0.01,Light Rain
A-6247,201,2,12/8/2016 15:11,12/8/2016 15:41,Isleton,CA,US/Pacific,2.5,52,97,4.6,0.01,Overcast
A-6248,201,2,12/8/2016 15:08,12/8/2016 15:38,Sacramento,CA,US/Pacific,3,53.1,96,4.6,0,Light Rain
A-6250,201,2,12/8/2016 15:10,12/8/2016 15:40,Stockton,CA,US/Pacific,10,57,77,18.4,0,Light Rain
A-6254,201,2,12/8/2016 15:41,12/8/2016 16:10,Vacaville,CA,US/Pacific,2.5,46.9,100,4.6,0.02,Overcast
A-6259,201,3,12/8/2016 15:34,12/8/2016 16:04,Auburn,CA,US/Pacific,0.2,51.8,100,4.6,0.01,Overcast
A-6269,201,2,12/8/2016 16:00,12/8/2016 16:29,Linden,CA,US/Pacific,9,55,83,20.7,0,Light Rain
A-6272,201,2,12/8/2016 16:15,12/8/2016 16:44,Santa Rosa,CA,US/Pacific,1.5,51.1,100,3.5,0,Light Rain
A-6273,241,2,12/8/2016 16:18,12/8/2016 16:47,Middletown,CA,US/Pacific,1.5,51.1,100,3.5,0,Light Rain
A-6281,201,2,12/8/2016 16:40,12/8/2016 17:10,Soquel,CA,US/Pacific,1.8,55.9,100,4.6,0.05,Light Rain
A-6282,201,3,12/8/2016 16:38,12/8/2016 17:08,Sacramento,CA,US/Pacific,1.8,48.9,97,3.5,0.02,Light Rain
A-6283,241,2,12/8/2016 16:54,12/8/2016 17:22,Santa Rosa,CA,US/Pacific,1.5,51.1,100,3.5,0.02,Overcast
A-6284,201,2,12/8/2016 16:54,12/8/2016 17:24,Vallejo,CA,US/Pacific,6,54,90,12.7,0.02,Light Rain
A-6285,241,3,12/8/2016 16:54,12/8/2016 17:24,Martinez,CA,US/Pacific,0.8,53.1,89,4.6,0.01,Light Rain
A-6286,241,2,12/8/2016 16:48,12/8/2016 17:17,Concord,CA,US/Pacific,0.8,53.1,89,4.6,0.01,Light Rain
A-6291,241,3,12/8/2016 17:15,12/8/2016 17:45,Vallejo,CA,US/Pacific,6,54,90,12.7,0.02,Light Rain
A-6293,241,3,12/8/2016 17:38,12/8/2016 18:08,Walnut Creek,CA,US/Pacific,0.8,52,89,6.9,0.02,Light Rain
A-6294,245,3,12/8/2016 17:45,12/8/2016 18:14,Walnut Creek,CA,US/Pacific,0.8,52,89,6.9,0.02,Light Rain
A-6295,241,3,12/8/2016 18:04,12/8/2016 18:34,Martinez,CA,US/Pacific,1.5,52,89,6.9,0,Light Rain
A-6298,241,3,12/8/2016 18:05,12/8/2016 18:35,Oakland,CA,US/Pacific,6,59,90,6.9,0,Light Rain
A-6310,201,3,12/8/2016 18:37,12/8/2016 19:06,Vallejo,CA,US/Pacific,4,55,86,12.7,0.01,Overcast
A-6311,201,2,12/8/2016 18:43,12/8/2016 19:13,Martinez,CA,US/Pacific,1,52,89,4.6,0.04,Light Rain
A-6312,201,2,12/8/2016 18:40,12/8/2016 19:10,Sacramento,CA,US/Pacific,4,48.9,100,3.5,0,Overcast
A-6318,241,3,12/8/2016 18:49,12/8/2016 19:18,Oakland,CA,US/Pacific,5,57.9,93,6.9,0.02,Light Rain
A-6327,241,3,12/8/2016 19:36,12/8/2016 20:06,Pinole,CA,US/Pacific,1.5,52,89,4.6,0.01,Overcast
A-6328,201,3,12/8/2016 19:36,12/8/2016 20:06,Oakland,CA,US/Pacific,2,57.9,97,3.5,0.02,Light Rain
A-6332,201,3,12/8/2016 19:52,12/8/2016 20:22,West Sacramento,CA,US/Pacific,5,48,100,3.5,0,Overcast
A-6334,201,2,12/8/2016 19:52,12/8/2016 20:22,Sacramento,CA,US/Pacific,5,48,100,3.5,0,Overcast
A-6335,201,2,12/8/2016 19:53,12/8/2016 20:23,Elk Grove,CA,US/Pacific,5,48,100,3.5,0,Overcast
A-6339,201,3,12/8/2016 20:05,12/8/2016 20:34,Sacramento,CA,US/Pacific,5,48,100,3.5,0,Overcast
A-6344,245,2,12/8/2016 20:19,12/8/2016 20:49,Napa,CA,US/Pacific,3,54,90,10.4,0.03,Light Rain
A-6345,241,2,12/8/2016 20:17,12/8/2016 20:46,Concord,CA,US/Pacific,1.5,52,89,4.6,0.01,Overcast
A-6346,201,2,12/8/2016 20:15,12/8/2016 20:45,Tracy,CA,US/Pacific,3,57,93,3.5,0.01,Light Rain
A-6351,201,3,12/8/2016 20:33,12/8/2016 21:03,Dublin,CA,US/Pacific,4,55.9,93,3.5,0.02,Overcast
A-6352,201,3,12/8/2016 20:33,12/8/2016 21:03,Tracy,CA,US/Pacific,4,55.9,93,3.5,0.02,Overcast
A-6353,201,2,12/8/2016 20:39,12/8/2016 21:09,Auburn,CA,US/Pacific,2.5,51.8,100,4.6,0.01,Overcast
A-6354,202,3,12/8/2016 20:49,12/8/2016 21:19,Fremont,CA,US/Pacific,10,59,83,6.9,0,Overcast
A-6358,201,2,12/8/2016 21:09,12/8/2016 21:39,Sacramento,CA,US/Pacific,2.5,45,100,4.6,0.02,Light Rain
A-6368,201,3,12/8/2016 21:24,12/8/2016 21:54,San Pablo,CA,US/Pacific,1.5,51.1,92,3.5,0.01,Overcast
A-6369,241,3,12/8/2016 21:26,12/8/2016 21:55,Emeryville,CA,US/Pacific,7,57.9,97,5.8,0.01,Overcast
A-6370,241,3,12/8/2016 21:25,12/8/2016 21:54,Oakland,CA,US/Pacific,7,57.9,97,5.8,0.01,Overcast
A-6371,201,3,12/8/2016 21:24,12/8/2016 21:54,Vallejo,CA,US/Pacific,7,54,90,12.7,0.01,Overcast
A-6374,201,3,12/8/2016 21:24,12/8/2016 21:54,Oakland,CA,US/Pacific,7,57.9,97,5.8,0.01,Overcast
A-6375,201,2,12/8/2016 21:24,12/8/2016 21:54,Clayton,CA,US/Pacific,1.5,51.1,92,3.5,0.01,Overcast
A-6377,201,3,12/8/2016 21:28,12/8/2016 21:58,Berkeley,CA,US/Pacific,7,57.9,97,5.8,0.01,Overcast
A-6378,201,3,12/8/2016 21:27,12/8/2016 21:57,Emeryville,CA,US/Pacific,7,57.9,97,5.8,0.01,Overcast
A-6379,201,3,12/8/2016 21:27,12/8/2016 21:57,Oakland,CA,US/Pacific,7,57.9,97,5.8,0.01,Overcast
A-6380,201,3,12/8/2016 21:29,12/8/2016 21:58,Oakland,CA,US/Pacific,7,57.9,97,5.8,0.01,Overcast
A-6381,241,2,12/8/2016 21:31,12/8/2016 22:00,Martinez,CA,US/Pacific,1.5,51.1,92,3.5,0.01,Overcast
A-6382,201,3,12/8/2016 21:28,12/8/2016 21:58,Fairfield,CA,US/Pacific,6,54,93,9.2,0.01,Overcast
A-6383,201,2,12/8/2016 21:33,12/8/2016 22:03,Santa Cruz,CA,US/Pacific,1.8,57,100,4.6,0.08,Light Rain
A-6385,241,3,12/8/2016 21:45,12/8/2016 22:14,Oakland,CA,US/Pacific,6,57.9,93,9.2,0.01,Light Rain
A-6386,201,2,12/8/2016 21:38,12/8/2016 22:08,Castro Valley,CA,US/Pacific,3,59,83,4.6,0,Light Rain
A-6389,201,2,12/8/2016 21:35,12/8/2016 22:04,Sacramento,CA,US/Pacific,3,48,100,3.5,0.03,Light Rain
A-6390,201,2,12/8/2016 21:36,12/8/2016 22:06,Sacramento,CA,US/Pacific,3,48,100,3.5,0.03,Light Rain
A-6393,241,2,12/8/2016 22:04,12/8/2016 22:33,Orinda,CA,US/Pacific,1.5,51.1,92,3.5,0.01,Overcast
A-6394,201,2,12/8/2016 22:12,12/8/2016 22:41,Tracy,CA,US/Pacific,8,54,97,12.7,0,Light Rain
A-6395,201,2,12/8/2016 22:10,12/8/2016 22:40,Manteca,CA,US/Pacific,8,54,97,12.7,0,Light Rain
A-6397,203,2,12/8/2016 22:21,12/8/2016 22:50,Concord,CA,US/Pacific,1.5,51.1,92,3.5,0.01,Overcast
A-6398,201,2,12/8/2016 22:13,12/8/2016 22:43,Sacramento,CA,US/Pacific,4,48,100,3.5,0.01,Light Rain
A-6402,201,2,12/8/2016 22:42,12/8/2016 23:12,Woodland,CA,US/Pacific,3,44.1,100,5.8,0.04,Light Rain
A-6419,241,3,12/9/2016 1:29,12/9/2016 2:13,Oakland,CA,US/Pacific,10,57.9,97,4.6,0,Overcast
A-6420,201,3,12/9/2016 1:26,12/9/2016 2:10,Oakland,CA,US/Pacific,10,57.9,97,4.6,0,Overcast
A-6430,241,2,12/9/2016 2:36,12/9/2016 3:20,San Francisco,CA,US/Pacific,10,57,93,4.6,0,Light Rain
A-6432,201,3,12/9/2016 3:36,12/9/2016 4:20,Emeryville,CA,US/Pacific,2.5,55.9,100,4.6,0.01,Light Rain
A-6434,241,3,12/9/2016 4:06,12/9/2016 4:50,Oakland,CA,US/Pacific,7,57,93,6.9,0,Overcast
A-6439,241,3,12/9/2016 4:15,12/9/2016 5:00,Oakland,CA,US/Pacific,10,57,96,5.8,0,Overcast
A-6442,241,3,12/9/2016 5:26,12/9/2016 5:59,Crockett,CA,US/Pacific,2.5,48,93,4.6,0.01,Light Rain
A-6444,201,3,12/9/2016 5:44,12/9/2016 6:19,Crockett,CA,US/Pacific,2.5,48,93,5.8,0.01,Overcast
A-6451,201,2,12/9/2016 7:56,12/9/2016 8:26,Santa Rosa,CA,US/Pacific,1,55,100,5.8,0.01,Mist
A-6454,201,2,12/9/2016 8:53,12/9/2016 9:22,Pacifica,CA,US/Pacific,4,59,83,4.6,0.02,Haze
A-6455,201,3,12/9/2016 8:49,12/9/2016 9:33,Oakland,CA,US/Pacific,5,57,96,4.6,0.01,Light Rain
A-6457,241,3,12/9/2016 9:08,12/9/2016 9:37,Emeryville,CA,US/Pacific,5,57,96,4.6,0.01,Light Rain
A-6463,241,2,12/9/2016 9:59,12/9/2016 10:28,Walnut Creek,CA,US/Pacific,1.2,50,93,5.8,0,Light Rain
A-6491,201,2,12/9/2016 11:59,12/9/2016 12:29,Santa Rosa,CA,US/Pacific,9,59,93,5.8,0,Light Rain
A-6506,201,2,12/9/2016 12:59,12/9/2016 13:26,Santa Rosa,CA,US/Pacific,10,60.1,90,5.8,0,Mostly Cloudy
A-6510,201,2,12/9/2016 13:39,12/9/2016 15:52,Napa,CA,US/Pacific,10,60.1,90,10.4,0,Overcast
A-6542,201,2,12/9/2016 17:29,12/9/2016 17:59,Pittsburg,CA,US/Pacific,6,55.9,90,4.6,0,Mostly Cloudy
A-6548,201,2,12/9/2016 18:03,12/9/2016 18:33,Walnut Creek,CA,US/Pacific,6,55.9,90,4.6,0,Mostly Cloudy
A-6584,201,3,12/9/2016 20:43,12/9/2016 21:12,Hayward,CA,US/Pacific,10,62.1,72,4.6,0,Light Rain
A-6592,241,2,12/9/2016 21:12,12/9/2016 21:41,San Jose,CA,US/Pacific,10,62.1,75,5.8,0,Overcast
A-6596,201,3,12/9/2016 21:30,12/9/2016 22:00,Union City,CA,US/Pacific,10,62.1,72,8.1,0,Overcast
A-6597,201,2,12/9/2016 21:37,12/9/2016 22:06,San Jose,CA,US/Pacific,10,62.1,75,9.2,0,Overcast
A-6598,203,2,12/9/2016 21:43,12/9/2016 22:58,Sacramento,CA,US/Pacific,6,57,96,6.9,0,Mostly Cloudy
A-6600,241,2,12/9/2016 21:53,12/9/2016 22:23,Cloverdale,CA,US/Pacific,4,57,96,4.6,0.06,Light Rain
A-6601,241,3,12/9/2016 21:51,12/9/2016 22:20,Hayward,CA,US/Pacific,10,62.1,72,8.1,0,Overcast
A-6602,241,3,12/9/2016 21:59,12/9/2016 22:29,Oakland,CA,US/Pacific,10,59,87,10.4,0,Light Rain
A-6603,201,2,12/9/2016 22:02,12/9/2016 22:31,Oakland,CA,US/Pacific,10,59,87,10.4,0,Light Rain
A-6604,203,2,12/9/2016 22:04,12/9/2016 23:19,Elk Grove,CA,US/Pacific,6,57,96,6.9,0,Mostly Cloudy
A-6607,201,2,12/9/2016 22:21,12/9/2016 23:35,Sacramento,CA,US/Pacific,6,57,96,6.9,0,Mostly Cloudy
A-6608,201,2,12/9/2016 22:11,12/9/2016 23:26,Sacramento,CA,US/Pacific,6,57,96,6.9,0,Mostly Cloudy
A-6610,201,2,12/9/2016 22:27,12/9/2016 23:42,Sacramento,CA,US/Pacific,8,57.9,93,8.1,0,Light Rain
A-6611,201,3,12/9/2016 22:38,12/9/2016 23:52,Sacramento,CA,US/Pacific,8,57.9,93,8.1,0,Light Rain
A-6613,201,2,12/9/2016 23:38,12/10/2016 0:23,Crows Landing,CA,US/Pacific,4,59,87,5.8,0.03,Light Rain
A-6616,201,2,12/9/2016 23:50,12/10/2016 0:19,San Lorenzo,CA,US/Pacific,10,62.1,75,9.2,0,Light Rain
A-6621,201,3,12/10/2016 0:17,12/10/2016 1:01,Stockton,CA,US/Pacific,9,60.1,90,18.4,0,Light Rain
A-6622,201,2,12/10/2016 0:49,12/10/2016 1:34,Modesto,CA,US/Pacific,5,59,87,6.9,0.01,Light Rain
A-6623,201,2,12/10/2016 1:50,12/10/2016 2:35,Castro Valley,CA,US/Pacific,10,61,81,8.1,0.01,Light Rain
A-6624,201,3,12/10/2016 1:51,12/10/2016 2:36,San Ramon,CA,US/Pacific,5,60.1,90,9.2,0.04,Light Rain
A-6625,201,2,12/10/2016 1:50,12/10/2016 2:34,Salida,CA,US/Pacific,3,57,89,8.1,0,Partly Cloudy
